32, 2, 3556.352, 6740.992
32, 4, 3919.872, 6962.176
32, 8, 4236.288, 7607.296
32, 16, 5079.04, 8907.776
32, 32, 7221.248, 13028.352
32, 64, 10171.392, 21838.848
32, 128, 12924.928, 40301.568
32, 256, 20777.984, 72013.824
32, 512, 36771.84, 133913.6
32, 1024, 70840.32, 264154.112
32, 2048, 139082.752, 525780.992
32, 4096, 280762.368, 1.04963584e+06
32, 8192, 583238.656, 2.09544704e+06
32, 16384, 1.530989568e+06, 4.187679744e+06
32, 32768, 6.050558976e+06, 8.374944768e+06
32, 65536, 2.3568618496e+07, 1.6754607104e+07
32, 131072, 8.767668736e+07, 3.3991385088e+07
32, 262144, 3.44579540992e+08, 6.8276796416e+07
64, 2, 3012.608, 6375.424
64, 4, 3604.48, 6439.936
64, 8, 3922.944, 6968.32
64, 16, 4632.576, 8143.872
64, 32, 6752.256, 11816.96
64, 64, 9840.64, 19743.744
64, 128, 15046.656, 36079.616
64, 256, 18690.048, 68685.824
64, 512, 34145.28, 134086.656
64, 1024, 65449.984, 264238.08
64, 2048, 127851.52, 525812.736
64, 4096, 258491.392, 1.049684992e+06
64, 8192, 570079.232, 2.095755264e+06
64, 16384, 1.537754112e+06, 4.18811392e+06
64, 32768, 5.573799936e+06, 8.374078464e+06
64, 65536, 2.2374016e+07, 1.6757380096e+07
64, 131072, 8.7585364992e+07, 3.3980201984e+07
64, 262144, 3.37954612224e+08, 6.790706176e+07
128, 2, 3127.296, 6142.976
128, 4, 3471.36, 6386.688
128, 8, 3589.12, 6773.76
128, 16, 5008.384, 8227.84
128, 32, 6563.84, 11962.368
128, 64, 9942.016, 19699.712
128, 128, 17446.912, 36072.448
128, 256, 19963.904, 68655.104
128, 512, 33311.744, 133936.128
128, 1024, 63898.624, 264569.856
128, 2048, 124435.456, 525821.952
128, 4096, 254356.48, 1.048845312e+06
128, 8192, 561259.52, 2.096080896e+06
128, 16384, 1.487724544e+06, 4.188036096e+06
128, 32768, 5.436155904e+06, 8.37483008e+06
128, 65536, 2.1229683712e+07, 1.6762765312e+07
128, 131072, 8.5481209856e+07, 3.3947856896e+07
128, 262144, 3.32537987072e+08, 6.7757159424e+07
256, 2, 3173.376, 6219.776
256, 4, 3612.672, 6492.16
256, 8, 4059.136, 6849.536
256, 16, 4532.224, 8081.408
256, 32, 6651.904, 11728.896
256, 64, 10167.296, 19637.248
256, 128, 16861.184, 36121.6
256, 256, 21238.784, 68689.92
256, 512, 36872.192, 133889.024
256, 1024, 64205.824, 264076.288
256, 2048, 124919.808, 525412.352
256, 4096, 247707.648, 1.049356288e+06
256, 8192, 555898.88, 2.095707136e+06
256, 16384, 1.603673088e+06, 4.187997184e+06
256, 32768, 5.605328896e+06, 8.37461504e+06
256, 65536, 2.2316389376e+07, 1.674797056e+07
256, 131072, 8.843828224e+07, 3.3928287232e+07
256, 262144, 3.32210064384e+08, 6.7735402496e+07
512, 2, 2955.264, 6019.072
512, 4, 3526.656, 6462.464
512, 8, 3946.496, 6904.832
512, 16, 4837.376, 8203.264
512, 32, 6818.816, 11950.08
512, 64, 9624.576, 19729.408
512, 128, 18026.496, 35943.424
512, 256, 21152.768, 68536.32
512, 512, 41047.04, 133964.8
512, 1024, 76895.232, 264290.304
512, 2048, 137719.808, 526131.2
512, 4096, 278172.672, 1.049428992e+06
512, 8192, 556627.968, 2.096262144e+06
512, 16384, 1.605054464e+06, 4.187736064e+06
512, 32768, 6.3205888e+06, 8.374234112e+06
512, 65536, 2.2146822144e+07, 1.6744275968e+07
512, 131072, 8.7687110656e+07, 3.3862423552e+07
512, 262144, 3.3071635456e+08, 6.7718501376e+07
1024, 2, 3214.336, 6257.664
1024, 4, 3213.312, 6469.632
1024, 8, 3764.224, 6843.392
1024, 16, 5001.216, 8133.632
1024, 32, 6406.144, 11709.44
1024, 64, 9889.792, 19746.816
1024, 128, 17326.08, 36076.544
1024, 256, 21155.84, 68760.576
1024, 512, 41162.752, 134364.16
1024, 1024, 117307.392, 264518.656
1024, 2048, 223297.536, 525826.048
1024, 4096, 402814.976, 1.049728e+06
1024, 8192, 803183.616, 2.09509376e+06
1024, 16384, 1.619499008e+06, 4.187845632e+06
1024, 32768, 6.373907456e+06, 8.372383744e+06
1024, 65536, 2.5116754944e+07, 1.6742049792e+07
1024, 131072, 9.91863552e+07, 3.3622436864e+07
1024, 262144, 3.46229481472e+08, 6.7245635584e+07
