852716544, 8192, 76022784
831994880, 2048, 76085248
860407808, 4096, 75416576
833412096, 1024, 75436032
857057280, 1024, 76122112
832499712, 1024, 75535360
859794432, 1024, 75632640
838327296, 1024, 76019712
955374592, 2048, 75656192
835965952, 1024, 75993088
857680896, 2048, 75206656
911599616, 1024, 75994112
863592448, 2048, 75414528
961046528, 1024, 75418624
861965312, 1024, 75454464
835419136, 2048, 75309056
920331264, 2048, 75326464
834762752, 2048, 75624448
940369920, 2048, 75544576
836417536, 2048, 76097536
860862464, 2048, 75943936
906905600, 3072, 75532288
860527616, 2048, 75789312
937313280, 2048, 75547648
861122560, 2048, 75718656
835998720, 2048, 76107776
941379584, 2048, 76057600
833992704, 1024, 75626496
858663936, 1024, 75169792
920140800, 1024, 76123136
861369344, 1024, 76089344
918291456, 1024, 76149760
856714240, 1024, 75854848
984398848, 1024, 75982848
860646400, 1024, 75638784
833478656, 2048, 75372544
906668032, 2048, 75526144
834034688, 2048, 75425792
931741696, 2048, 75059200
837286912, 1024, 75308032
860982272, 1024, 75275264
944060416, 2048, 75622400
860715008, 1024, 75893760
835191808, 2048, 75798528
945690624, 1024, 75535360
836652032, 2048, 75925504
857501696, 1024, 75365376
880456704, 1024, 75627520
860010496, 2048, 76168192
945870848, 1024, 75831296
857764864, 2048, 76116992
837819392, 2048, 76053504
946611200, 1024, 76133376
830627840, 1024, 74979328
861982720, 1024, 76182528
949168128, 2048, 76332032
857680896, 1024, 75954176
835345408, 2048, 75466752
949978112, 2048, 75289600
835851264, 3072, 75916288
861152256, 2048, 75520000
922777600, 2048, 75298816
859473920, 1024, 74891264
890577920, 2048, 75538432
862465024, 2048, 75612160
930026496, 1024, 75270144
860853248, 1024, 75867136
833796096, 1024, 76035072
931124224, 2048, 75403264
830369792, 1024, 75399168
857510912, 2048, 75986944
959705088, 1024, 75836416
858860544, 2048, 75681792
833241088, 2048, 76077056
995044352, 8192, 76052480
835535872, 1024, 75516928
861054976, 1024, 76002304
961539072, 1024, 75211776
857364480, 1024, 76182528
835192832, 2048, 76042240
980292608, 2048, 75799552
833303552, 2048, 76108800
863429632, 2048, 76076032
948002816, 2048, 74626048
854420480, 1024, 75506688
835890176, 2048, 75432960
942237696, 1024, 76115968
834987008, 2048, 75345920
861069312, 2048, 75359232
936969216, 2048, 75113472
861460480, 2048, 75524096
835073024, 2048, 75996160
949462016, 1024, 75616256
836570112, 1024, 75952128
855915520, 1024, 75999232
950045696, 1024, 76082176
862499840, 1024, 75385856
835576832, 1024, 76194816
949045248, 1024, 76198912
833823744, 1024, 75866112
861569024, 1024, 75189248
962298880, 2048, 75875328
859464704, 3072, 76028928
834546688, 2048, 75451392
907528192, 2048, 75210752
833275904, 1024, 75785216
924825600, 2048, 75222016
838341632, 1024, 76056576
859546624, 2048, 75505664
917765120, 1024, 75565056
860557312, 1024, 75874304
930873344, 2048, 75438080
860079104, 2048, 76066816
834750464, 2048, 75579392
956583936, 1024, 75936768
836387840, 1024, 76012544
860863488, 1024, 76018688
950805504, 1024, 76044288
862655488, 2048, 75820032
835217408, 2048, 76060672
852717568, 1024, 70269952
623754240, 1024, 70593536
871094272, 2048, 70179840
623863808, 2048, 70238208
868342784, 3072, 70323200
624110592, 1024, 70218752
853054464, 2048, 70173696
626282496, 2048, 70247424
862981120, 1024, 70261760
624804864, 1024, 70710272
864028672, 1024, 70096896
625698816, 2048, 70732800
847693824, 1024, 70204416
624292864, 2048, 70310912
867262464, 2048, 70214656
624588800, 2048, 70504448
848425984, 1024, 70224896
625155072, 1024, 70119424
842956800, 1024, 70210560
626525184, 2048, 70200320
866063360, 2048, 70223872
625061888, 2048, 70508544
869875712, 2048, 70196224
624771072, 1024, 70173696
852240384, 1024, 70145024
625597440, 2048, 70778880
873888768, 2048, 70167552
623118336, 2048, 70276096
848375808, 2048, 70219776
625001472, 2048, 70430720
866640896, 7168, 70175744
625437696, 1024, 70624256
851742720, 2048, 70214656
624849920, 2048, 70237184
862732288, 2048, 70244352
625940480, 2048, 70276096
858022912, 1024, 70192128
626397184, 1024, 70364160
879091712, 1024, 70197248
625099776, 1024, 70731776
848768000, 2048, 70119424
625964032, 1024, 70253568
848204800, 1024, 70239232
625040384, 2048, 70382592
846731264, 2048, 70202368
624598016, 1024, 70213632
855962624, 2048, 70111232
625548288, 1024, 70316032
855963648, 1024, 70176768
625467392, 2048, 70468608
850767872, 1024, 70236160
626147328, 1024, 70677504
839069696, 1024, 70303744
622909440, 2048, 70172672
854151168, 1024, 70302720
626141184, 1024, 70561792
855931904, 2048, 70180864
624104448, 2048, 70778880
858691584, 2048, 70169600
628306944, 2048, 70284288
873881600, 1024, 70304768
624671744, 2048, 70227968
871672832, 2048, 70181888
626489344, 1024, 70317056
845924352, 2048, 70297600
625106944, 2048, 70670336
842820608, 3072, 70177792
625591296, 2048, 70119424
867441664, 2048, 70239232
626108416, 1024, 70288384
861875200, 1024, 70074368
626737152, 2048, 70739968
857825280, 1024, 70163456
624891904, 1024, 70218752
839431168, 2048, 70225920
625313792, 1024, 70226944
865253376, 2048, 70247424
625271808, 2048, 70514688
852732928, 2048, 70216704
627284992, 2048, 70754304
864542720, 2048, 70211584
625982464, 1024, 70212608
858073088, 2048, 70126592
625545216, 1024, 70200320
866076672, 1024, 70140928
624555008, 1024, 70660096
863667200, 1024, 70195200
625851392, 1024, 70105088
863866880, 2048, 70227968
627010560, 1024, 70298624
856585216, 1024, 70146048
626188288, 2048, 70249472
850960384, 1024, 70126592
625750016, 1024, 70800384
855186432, 1024, 70118400
624691200, 1024, 70211584
845320192, 1024, 70219776
626496512, 1024, 70333440
864424960, 1024, 70150144
626719744, 1024, 70221824
865746944, 1024, 70259712
627944448, 1024, 70824960
867587072, 1024, 70175744
625277952, 1024, 70786048
842877952, 1024, 70184960
626959360, 2048, 70333440
861916160, 2048, 70139904
626529280, 1024, 70217728
860067840, 1024, 70233088
625448960, 2048, 70239232
853950464, 1024, 70094848
628404224, 2048, 70237184
850711552, 1024, 70198272
624880640, 2048, 70667264
858213376, 2048, 70235136
626323456, 1024, 70798336
851082240, 1024, 70315008
626060288, 1024, 70237184
857600000, 2048, 70189056
625703936, 1024, 70364160
642691072, 2048, 70266880
607143936, 1024, 70730752
643159040, 1024, 71627776
607243264, 1024, 70827008
641991680, 2048, 71056384
606783488, 1024, 70428672
640886784, 1024, 70112256
603820032, 1024, 70222848
645334016, 2048, 71502848
604582912, 2048, 70756352
645386240, 1024, 71147520
610634752, 1024, 70425600
641769472, 1024, 70116352
605474816, 2048, 70173696
637507584, 1024, 71524352
607229952, 1024, 70926336
644865024, 1024, 71268352
603816960, 1024, 70614016
645715968, 1024, 70295552
604301312, 1024, 70148096
642454528, 1024, 71161856
604887040, 2048, 70784000
638405632, 1024, 71350272
604475392, 1024, 70681600
647124992, 1024, 70609920
606405632, 2048, 70383616
639767552, 1024, 70648832
607002624, 1024, 70711296
642723840, 1024, 71328768
604412928, 2048, 70737920
645353472, 1024, 70779904
603474944, 1024, 70354944
646963200, 1024, 70231040
604173312, 2048, 70700032
642104320, 2048, 71441408
607485952, 2048, 70745088
640480256, 1024, 71183360
603786240, 1024, 70544384
641955840, 3072, 70342656
604300288, 2048, 70275072
638599168, 2048, 71387136
607235072, 1024, 70722560
647641088, 1024, 71321600
603811840, 2048, 70634496
644854784, 1024, 70652928
604067840, 1024, 70259712
644582400, 1024, 71219200
607627264, 1024, 70669312
642235392, 1024, 71510016
604824576, 1024, 70696960
641600512, 1024, 70571008
603598848, 2048, 70313984
645833728, 1024, 70115328
606641152, 2048, 70808576
651364352, 1024, 71454720
607293440, 2048, 70721536
643565568, 1024, 70751232
604963840, 2048, 70367232
648058880, 1024, 70822912
604395520, 1024, 70719488
637373440, 2048, 71503872
604659712, 1024, 70787072
646558720, 1024, 71283712
606653440, 1024, 70446080
642267136, 1024, 70253568
