64512, 9216, 20480
6144, 0, 12288
5120, 1024, 11264
6144, 1024, 12288
6144, 0, 11264
6144, 1024, 12288
6144, 1024, 11264
5120, 1024, 12288
6144, 1024, 11264
6144, 0, 11264
5120, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 12288
5120, 1024, 10240
6144, 1024, 11264
6144, 1024, 11264
6144, 0, 11264
5120, 1024, 11264
6144, 1024, 11264
5120, 1024, 11264
6144, 1024, 11264
5120, 1024, 11264
6144, 0, 10240
6144, 1024, 11264
6144, 1024, 11264
6144, 0, 11264
6144, 0, 14336
5120, 1024, 12288
5120, 1024, 12288
6144, 1024, 11264
6144, 1024, 11264
5120, 0, 12288
6144, 1024, 11264
6144, 1024, 11264
5120, 1024, 11264
5120, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 10240
5120, 1024, 12288
6144, 0, 10240
5120, 0, 11264
5120, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 12288
7168, 1024, 12288
6144, 0, 11264
5120, 1024, 11264
6144, 2048, 12288
6144, 1024, 11264
6144, 1024, 12288
5120, 1024, 11264
5120, 1024, 12288
5120, 1024, 12288
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 0, 11264
6144, 1024, 11264
6144, 0, 11264
6144, 0, 11264
6144, 1024, 11264
5120, 0, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
5120, 1024, 11264
6144, 1024, 10240
6144, 1024, 11264
5120, 1024, 12288
6144, 1024, 11264
6144, 0, 12288
5120, 1024, 11264
5120, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
5120, 0, 11264
5120, 1024, 11264
6144, 0, 11264
6144, 1024, 11264
5120, 1024, 12288
6144, 1024, 11264
5120, 1024, 11264
6144, 1024, 11264
5120, 1024, 12288
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
5120, 1024, 12288
6144, 0, 11264
6144, 0, 12288
6144, 0, 11264
6144, 0, 11264
6144, 0, 11264
6144, 1024, 12288
5120, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 11264
6144, 1024, 12288
6144, 1024, 11264
6144, 1024, 11264
5120, 1024, 11264
6144, 1024, 12288
5120, 1024, 11264
