156672, 8192, 181120
105472, 0, 173056
102400, 1024, 188416
105472, 1024, 178176
101376, 1024, 177152
104448, 0, 181248
101376, 1024, 174080
104448, 1024, 174080
102400, 1024, 175104
105472, 1024, 175104
101376, 1024, 174080
104448, 0, 172032
102400, 1024, 174080
105472, 0, 175104
101376, 0, 176128
104448, 1024, 173056
102400, 1024, 171008
105472, 1024, 174080
102400, 1024, 173056
105472, 0, 174080
101376, 0, 173056
105472, 1024, 175104
102400, 0, 175104
106496, 1024, 175104
101376, 1024, 173056
104448, 1024, 174080
102400, 1024, 174080
104448, 1024, 173056
102400, 0, 171008
105472, 1024, 175104
102400, 1024, 172032
105472, 0, 174080
101376, 1024, 175104
104448, 0, 174080
102400, 1024, 174080
105472, 1024, 172032
101376, 1024, 171008
104448, 1024, 175104
101376, 1024, 176128
104448, 1024, 173056
102400, 1024, 174080
105472, 1024, 192512
101376, 2048, 194560
104448, 0, 175104
104448, 1024, 181248
105472, 0, 172032
102400, 1024, 187392
104448, 1024, 174080
100352, 0, 185344
105472, 1024, 174080
102400, 1024, 186368
104448, 1024, 175104
102400, 1024, 186368
105472, 1024, 176128
101376, 1024, 186368
104448, 0, 175104
102400, 1024, 175104
104448, 1024, 187392
101376, 0, 175104
105472, 1024, 182272
101376, 1024, 175104
104448, 1024, 175104
102400, 0, 175104
104448, 1024, 177152
101376, 0, 172032
104448, 1024, 176128
101376, 1024, 174080
104448, 1024, 179200
101376, 0, 173056
104448, 1024, 174080
102400, 1024, 175104
105472, 1024, 175104
102400, 1024, 177152
104448, 1024, 173056
101376, 0, 171008
105472, 0, 172032
102400, 1024, 172032
104448, 1024, 175104
102400, 1024, 173056
105472, 0, 174080
102400, 0, 176128
105472, 1024, 172032
101376, 0, 176128
105472, 0, 175104
101376, 1024, 173056
104448, 1024, 177152
101376, 1024, 175104
104448, 1024, 174080
101376, 1024, 171008
104448, 0, 173056
102400, 1024, 173056
104448, 1024, 172032
103424, 1024, 178176
104448, 1024, 172032
102400, 1024, 172032
105472, 1024, 175104
102400, 1024, 174080
110592, 1024, 172032
101376, 1024, 172032
105472, 1024, 176128
101376, 1024, 173056
105472, 1024, 173056
102400, 1024, 173056
105472, 1024, 173056
101376, 0, 176128
105472, 1024, 175104
102400, 1024, 173056
104448, 1024, 174080
101376, 1024, 173056
105472, 1024, 174080
101376, 1024, 173056
105472, 1024, 173056
102400, 1024, 173056
105472, 0, 174080
101376, 1024, 175104
104448, 1024, 176128
100352, 1024, 184320
105472, 1024, 172032
102400, 1024, 189440
104448, 1024, 171008
101376, 1024, 157696
98304, 1024, 166912
94208, 1024, 163840
98304, 2048, 164864
95232, 2048, 162816
97280, 0, 163840
95232, 1024, 164864
98304, 0, 161792
95232, 1024, 165888
98304, 1024, 161792
95232, 1024, 161792
97280, 0, 158720
95232, 1024, 157696
98304, 0, 159744
95232, 1024, 167936
98304, 0, 155648
95232, 1024, 165888
98304, 1024, 163840
95232, 1024, 164864
97280, 1024, 166912
94208, 1024, 156672
97280, 1024, 156672
95232, 1024, 163840
98304, 1024, 165888
94208, 1024, 158720
98304, 1024, 165888
94208, 0, 164864
98304, 1024, 158720
95232, 0, 165888
98304, 0, 164864
94208, 1024, 161792
97280, 1024, 155648
94208, 1024, 164864
98304, 1024, 159744
95232, 1024, 162816
98304, 1024, 162816
94208, 0, 163840
98304, 1024, 161792
94208, 1024, 157696
98304, 0, 157696
94208, 1024, 164864
98304, 1024, 162816
95232, 1024, 159744
98304, 1024, 164864
94208, 1024, 160768
98304, 0, 169984
95232, 0, 159744
98304, 1024, 162816
95232, 1024, 165888
97280, 0, 166912
95232, 1024, 159744
98304, 1024, 163840
95232, 1024, 161792
97280, 0, 156672
94208, 1024, 164864
98304, 0, 164864
94208, 1024, 156672
98304, 1024, 159744
94208, 1024, 162816
97280, 0, 160768
95232, 0, 158720
98304, 1024, 160768
94208, 0, 159744
98304, 1024, 158720
95232, 1024, 162816
97280, 1024, 162816
95232, 1024, 161792
98304, 1024, 166912
95232, 1024, 158720
98304, 0, 161792
94208, 1024, 160768
98304, 1024, 158720
95232, 1024, 160768
98304, 0, 161792
95232, 1024, 159744
98304, 1024, 158720
94208, 1024, 166912
97280, 1024, 160768
95232, 1024, 165888
98304, 1024, 169984
95232, 0, 160768
97280, 0, 157696
95232, 1024, 162816
98304, 1024, 162816
94208, 1024, 166912
98304, 1024, 159744
94208, 1024, 158720
98304, 0, 164864
95232, 0, 164864
98304, 1024, 160768
94208, 1024, 157696
97280, 0, 162816
95232, 1024, 162816
97280, 1024, 157696
94208, 0, 159744
97280, 0, 158720
94208, 1024, 161792
97280, 0, 164864
95232, 0, 156672
97280, 0, 159744
95232, 1024, 159744
97280, 1024, 161792
95232, 1024, 160768
98304, 1024, 163840
94208, 1024, 160768
98304, 1024, 158720
94208, 1024, 160768
98304, 1024, 163840
94208, 1024, 165888
98304, 1024, 164864
95232, 1024, 160768
97280, 1024, 163840
95232, 1024, 160768
97280, 1024, 155648
95232, 0, 163840
98304, 1024, 160768
94208, 1024, 163840
98304, 0, 163840
95232, 1024, 163840
98304, 1024, 165888
94208, 0, 159744
97280, 0, 166912
95232, 1024, 164864
97280, 0, 162816
95232, 1024, 161792
97280, 1024, 164864
94208, 1024, 160768
98304, 1024, 160768
95232, 1024, 160768
97280, 0, 160768
95232, 1024, 159744
97280, 0, 159744
94208, 1024, 160768
98304, 0, 158720
95232, 1024, 159744
97280, 0, 161792
95232, 1024, 160768
98304, 1024, 156672
95232, 1024, 164864
97280, 1024, 159744
94208, 1024, 161792
98304, 1024, 160768
95232, 1024, 160768
97280, 0, 162816
95232, 1024, 159744
98304, 1024, 158720
94208, 1024, 163840
98304, 1024, 160768
94208, 1024, 164864
97280, 1024, 161792
95232, 1024, 160768
97280, 0, 157696
95232, 1024, 156672
98304, 1024, 159744
95232, 0, 160768
98304, 0, 164864
94208, 1024, 159744
97280, 1024, 160768
94208, 1024, 159744
97280, 1024, 161792
94208, 0, 164864
98304, 1024, 164864
95232, 1024, 161792
97280, 0, 169984
94208, 0, 158720
98304, 1024, 161792
95232, 1024, 159744
97280, 1024, 160768
95232, 1024, 162816
98304, 1024, 164864
95232, 0, 157696
98304, 1024, 163840
94208, 1024, 159744
98304, 1024, 162816
94208, 0, 163840
97280, 0, 166912
95232, 1024, 160768
