249856, 9216, 346080
203776, 0, 343040
199680, 1024, 344064
205824, 1024, 342016
199680, 0, 337920
204800, 1024, 338944
198656, 1024, 338944
205824, 1024, 343040
199680, 1024, 347136
204800, 0, 337920
200704, 1024, 339968
204800, 1024, 339968
199680, 1024, 349184
205824, 1024, 342016
198656, 0, 343040
212992, 1024, 336896
203776, 2048, 372736
216064, 1024, 339968
200704, 1024, 342016
205824, 1024, 337920
198656, 1024, 336896
205824, 1024, 337920
201728, 1024, 336896
204800, 1024, 335872
200704, 0, 335872
206848, 1024, 361472
199680, 1024, 342016
205824, 1024, 343040
199680, 1024, 354304
206848, 1024, 358400
203776, 1024, 342016
204800, 0, 338944
199680, 1024, 336896
204800, 1024, 336896
199680, 1024, 337920
205824, 1024, 338944
199680, 1024, 339968
204800, 1024, 336896
199680, 1024, 336896
204800, 1024, 338944
199680, 1024, 344064
204800, 1024, 340992
200704, 1024, 342016
203776, 0, 340992
201728, 1024, 345088
204800, 1024, 346112
199680, 1024, 353280
205824, 1024, 351232
200704, 1024, 342016
205824, 0, 342016
199680, 1024, 338944
204800, 1024, 336896
199680, 1024, 338944
204800, 1024, 340992
198656, 1024, 336896
204800, 0, 337920
198656, 1024, 344064
204800, 1024, 335872
199680, 1024, 336896
205824, 0, 336896
200704, 1024, 338944
204800, 1024, 336896
200704, 1024, 338944
204800, 0, 337920
199680, 1024, 339968
205824, 0, 337920
200704, 0, 336896
205824, 0, 338944
199680, 1024, 338944
538624, 1024, 339968
197632, 0, 339968
204800, 1024, 334848
197632, 1024, 338944
205824, 1024, 342016
197632, 1024, 339968
204800, 1024, 337920
199680, 1024, 340992
203776, 1024, 339968
200704, 1024, 336896
203776, 1024, 340992
198656, 1024, 342016
205824, 1024, 335872
200704, 1024, 339968
205824, 1024, 340992
198656, 1024, 337920
204800, 1024, 337920
198656, 1024, 340992
204800, 0, 342016
199680, 0, 338944
204800, 1024, 342016
199680, 1024, 336896
205824, 1024, 340992
196608, 2048, 337920
204800, 1024, 337920
199680, 0, 339968
205824, 1024, 336896
197632, 1024, 336896
205824, 1024, 339968
198656, 1024, 336896
205824, 0, 337920
198656, 1024, 343040
204800, 1024, 340992
198656, 1024, 337920
204800, 1024, 343040
199680, 1024, 335872
205824, 1024, 344064
200704, 1024, 340992
205824, 1024, 336896
199680, 1024, 338944
204800, 1024, 342016
198656, 1024, 339968
204800, 1024, 338944
200704, 1024, 337920
205824, 1024, 344064
199680, 2048, 338944
205824, 1024, 340992
199680, 0, 357376
210944, 1024, 361472
200704, 1024, 339968
204800, 1024, 337920
194560, 0, 314368
191488, 1024, 312320
185344, 1024, 311296
191488, 1024, 318464
185344, 1024, 312320
191488, 1024, 312320
184320, 1024, 318464
191488, 1024, 315392
185344, 1024, 316416
191488, 1024, 324608
185344, 1024, 306176
191488, 1024, 309248
185344, 1024, 323584
191488, 1024, 318464
185344, 1024, 314368
191488, 1024, 314368
186368, 1024, 314368
192512, 2048, 318464
185344, 1024, 322560
191488, 1024, 320512
184320, 0, 311296
191488, 1024, 311296
184320, 1024, 312320
191488, 0, 319488
185344, 1024, 311296
191488, 1024, 317440
185344, 1024, 323584
191488, 1024, 317440
185344, 1024, 318464
191488, 1024, 310272
185344, 1024, 313344
191488, 1024, 319488
185344, 1024, 313344
191488, 1024, 318464
185344, 1024, 319488
192512, 1024, 308224
184320, 1024, 315392
191488, 1024, 313344
184320, 1024, 317440
191488, 1024, 310272
185344, 1024, 312320
191488, 1024, 320512
185344, 0, 322560
191488, 1024, 313344
184320, 1024, 319488
191488, 1024, 306176
185344, 1024, 313344
191488, 1024, 318464
185344, 1024, 313344
191488, 1024, 312320
185344, 0, 317440
191488, 0, 319488
185344, 1024, 312320
191488, 1024, 316416
185344, 0, 321536
191488, 1024, 315392
184320, 1024, 315392
191488, 0, 318464
185344, 0, 317440
191488, 0, 314368
185344, 1024, 310272
191488, 1024, 311296
185344, 1024, 315392
191488, 1024, 328704
185344, 2048, 318464
191488, 1024, 321536
185344, 1024, 317440
191488, 1024, 318464
185344, 1024, 308224
191488, 0, 315392
185344, 1024, 315392
191488, 1024, 316416
185344, 1024, 320512
191488, 0, 319488
184320, 1024, 316416
191488, 1024, 312320
184320, 1024, 316416
191488, 1024, 318464
185344, 1024, 308224
191488, 0, 320512
184320, 1024, 318464
191488, 1024, 322560
184320, 1024, 323584
191488, 1024, 313344
184320, 1024, 319488
191488, 1024, 318464
185344, 1024, 315392
191488, 0, 315392
506880, 2048, 311296
191488, 1024, 316416
184320, 2048, 317440
191488, 1024, 312320
185344, 1024, 313344
191488, 1024, 315392
185344, 1024, 311296
191488, 0, 314368
185344, 1024, 317440
191488, 1024, 316416
185344, 1024, 315392
191488, 1024, 314368
185344, 1024, 304128
191488, 0, 320512
184320, 1024, 324608
192512, 1024, 313344
171008, 1024, 288768
