32, 2, 3610.624, 6576.128
32, 4, 4122.624, 6681.6
32, 8, 4454.4, 7226.368
32, 16, 6473.728, 8607.744
32, 32, 9396.224, 12767.232
32, 64, 12669.952, 21667.84
32, 128, 22944.768, 40018.944
32, 256, 39546.88, 68682.752
32, 512, 74004.48, 129235.968
32, 1024, 144629.76, 255861.76
32, 2048, 293160.96, 508069.888
32, 4096, 597232.64, 1.013784576e+06
32, 8192, 1.226302464e+06, 2.04144128e+06
32, 16384, 2.849403904e+06, 4.081332224e+06
32, 32768, 1.1996634112e+07, 8.191449088e+06
32, 65536, 4.8422532096e+07, 1.6504254464e+07
32, 131072, 1.97608167424e+08, 3.3142992896e+07
32, 262144, 7.5480651264e+08, 6.6465759232e+07
64, 2, 3207.168, 5822.464
64, 4, 3742.72, 6067.2
64, 8, 4014.08, 6600.704
64, 16, 6021.12, 7882.752
64, 32, 8547.328, 11607.04
64, 64, 10608.64, 19316.736
64, 128, 20236.288, 35691.52
64, 256, 38916.096, 68154.368
64, 512, 75662.336, 133208.064
64, 1024, 149201.92, 262832.128
64, 2048, 300033.024, 522374.144
64, 4096, 611191.808, 1.042440192e+06
64, 8192, 1.250917376e+06, 2.081099776e+06
64, 16384, 2.902556672e+06, 4.157910016e+06
64, 32768, 9.10230528e+06, 8.314904576e+06
64, 65536, 3.9278380032e+07, 1.6633406464e+07
64, 131072, 1.61542270976e+08, 3.3559693312e+07
64, 262144, 6.07733905408e+08, 6.7040790528e+07
128, 2, 3315.712, 6076.416
128, 4, 3619.84, 6112.256
128, 8, 3970.048, 6955.008
128, 16, 5738.496, 7942.144
128, 32, 8655.872, 11571.2
128, 64, 11353.088, 19507.2
128, 128, 19681.28, 35864.576
128, 256, 39100.416, 68864
128, 512, 75769.856, 134328.32
128, 1024, 150027.264, 265229.312
128, 2048, 300771.328, 527085.568
128, 4096, 617244.672, 1.050748928e+06
128, 8192, 1.260761088e+06, 2.09845248e+06
128, 16384, 2.896935936e+06, 4.193411072e+06
128, 32768, 9.187250176e+06, 8.383255552e+06
128, 65536, 3.9724529664e+07, 1.6762599424e+07
128, 131072, 1.6110242816e+08, 3.3518880768e+07
128, 262144, 6.06670262272e+08, 6.7028793344e+07
256, 2, 3177.472, 5894.144
256, 4, 3761.152, 6103.04
256, 8, 4324.352, 6920.192
256, 16, 5513.216, 8122.368
256, 32, 9222.144, 11746.304
256, 64, 11257.856, 19366.912
256, 128, 20167.68, 35960.832
256, 256, 37892.096, 68640.768
256, 512, 75999.232, 134330.368
256, 1024, 151165.952, 265147.392
256, 2048, 304852.992, 527164.416
256, 4096, 617990.144, 1.051640832e+06
256, 8192, 1.259797504e+06, 2.0987392e+06
256, 16384, 3.03975936e+06, 4.193775616e+06
256, 32768, 9.872381952e+06, 8.384232448e+06
256, 65536, 3.96404224e+07, 1.6712287232e+07
256, 131072, 1.60643574784e+08, 3.3520515072e+07
256, 262144, 6.05856352256e+08, 6.703323648e+07
512, 2, 2965.504, 5987.328
512, 4, 3403.776, 6126.592
512, 8, 4429.824, 6627.328
512, 16, 5573.632, 7835.648
512, 32, 8923.136, 11595.776
512, 64, 11481.088, 19462.144
512, 128, 19752.96, 35938.304
512, 256, 38263.808, 68773.888
512, 512, 74727.424, 134423.552
512, 1024, 152832, 265290.752
512, 2048, 312395.776, 527078.4
512, 4096, 632538.112, 1.051629568e+06
512, 8192, 1.2687872e+06, 2.098454528e+06
512, 16384, 3.027175424e+06, 4.193618944e+06
512, 32768, 1.1266215936e+07, 8.383895552e+06
512, 65536, 4.0526936064e+07, 1.6648060928e+07
512, 131072, 1.6116422656e+08, 3.351718912e+07
512, 262144, 6.08772414464e+08, 6.7023496192e+07
1024, 2, 3319.808, 5890.048
1024, 4, 3408.896, 6043.648
1024, 8, 4153.344, 6660.096
1024, 16, 5881.856, 8110.08
1024, 32, 8564.736, 11603.968
1024, 64, 10998.784, 19493.888
1024, 128, 20145.152, 35988.48
1024, 256, 38109.184, 68710.4
1024, 512, 74758.144, 134287.36
1024, 1024, 193388.544, 265255.936
1024, 2048, 390325.248, 527475.712
1024, 4096, 786482.176, 1.05113088e+06
1024, 8192, 1.576457216e+06, 2.098173952e+06
1024, 16384, 3.150885888e+06, 4.194108416e+06
1024, 32768, 1.1252581376e+07, 8.383746048e+06
1024, 65536, 4.4696005632e+07, 1.6740250624e+07
1024, 131072, 1.67587224576e+08, 3.3494469632e+07
1024, 262144, 6.22906212352e+08, 6.7020608512e+07
