32, 2, 3522.56, 6684.672
32, 4, 3918.848, 6859.776
32, 8, 4282.368, 7439.36
32, 16, 4987.904, 8832
32, 32, 7252.992, 12974.08
32, 64, 8157.184, 21934.08
32, 128, 12871.68, 40305.664
32, 256, 20569.088, 72476.672
32, 512, 35940.352, 133892.096
32, 1024, 67982.336, 264621.056
32, 2048, 133819.392, 525864.96
32, 4096, 272309.248, 1.04992768e+06
32, 8192, 582602.752, 2.096316416e+06
32, 16384, 1.534715904e+06, 4.187496448e+06
32, 32768, 5.895605248e+06, 8.374345728e+06
32, 65536, 2.317233152e+07, 1.6761291776e+07
32, 131072, 8.664509952e+07, 3.4031901696e+07
32, 262144, 3.40376045568e+08, 6.8473414656e+07
64, 2, 3263.488, 6169.6
64, 4, 3601.408, 6407.168
64, 8, 3915.776, 7046.144
64, 16, 4503.552, 7964.672
64, 32, 6686.72, 11672.576
64, 64, 9836.544, 19618.816
64, 128, 11412.48, 36036.608
64, 256, 19361.792, 68788.224
64, 512, 35507.2, 133879.808
64, 1024, 67165.184, 264423.424
64, 2048, 131801.088, 526052.352
64, 4096, 268749.824, 1.049802752e+06
64, 8192, 577636.352, 2.096198656e+06
64, 16384, 1.50301696e+06, 4.189104128e+06
64, 32768, 5.492051968e+06, 8.374074368e+06
64, 65536, 2.1802472448e+07, 1.6763954176e+07
64, 131072, 8.6542718976e+07, 3.3987079168e+07
64, 262144, 3.34428875776e+08, 6.7920413696e+07
128, 2, 3155.968, 5996.544
128, 4, 3186.688, 6351.872
128, 8, 3929.088, 7027.712
128, 16, 4987.904, 8014.848
128, 32, 6464.512, 11872.256
128, 64, 9972.736, 19640.32
128, 128, 17312.768, 36014.08
128, 256, 19197.952, 68823.04
128, 512, 35016.704, 134120.448
128, 1024, 66258.944, 264465.408
128, 2048, 130098.176, 526163.968
128, 4096, 264947.712, 1.050108928e+06
128, 8192, 568918.016, 2.09589248e+06
128, 16384, 1.461875712e+06, 4.18922496e+06
128, 32768, 5.362226176e+06, 8.375559168e+06
128, 65536, 2.1503507456e+07, 1.6762384384e+07
128, 131072, 8.3990576128e+07, 3.396086272e+07
128, 262144, 3.27816455168e+08, 6.7756657664e+07
256, 2, 3189.76, 6167.552
256, 4, 3477.504, 6473.728
256, 8, 3751.936, 6760.448
256, 16, 4789.248, 7976.96
256, 32, 6437.888, 11658.24
256, 64, 10109.952, 19607.552
256, 128, 16523.264, 35956.736
256, 256, 21306.368, 68677.632
256, 512, 35530.752, 133786.624
256, 1024, 68015.104, 264274.944
256, 2048, 132695.04, 526169.088
256, 4096, 262653.952, 1.049746432e+06
256, 8192, 563969.024, 2.097093632e+06
256, 16384, 1.584815104e+06, 4.187917312e+06
256, 32768, 5.562017792e+06, 8.373807104e+06
256, 65536, 2.2336866304e+07, 1.6748051456e+07
256, 131072, 8.7375712256e+07, 3.3927730176e+07
256, 262144, 3.31071342592e+08, 6.7715279872e+07
512, 2, 3007.488, 6105.088
512, 4, 3524.608, 6075.392
512, 8, 3985.408, 6910.976
512, 16, 4690.944, 8020.992
512, 32, 6789.12, 11927.552
512, 64, 9349.12, 19633.152
512, 128, 18004.992, 35887.104
512, 256, 21287.936, 68716.544
512, 512, 41908.224, 134109.184
512, 1024, 71638.016, 264539.136
512, 2048, 141340.672, 525991.936
512, 4096, 282123.264, 1.049346048e+06
512, 8192, 563783.68, 2.095300608e+06
512, 16384, 1.585012736e+06, 4.188061696e+06
512, 32768, 6.271542272e+06, 8.373804032e+06
512, 65536, 2.1913124864e+07, 1.6744523776e+07
512, 131072, 8.2473350144e+07, 3.3939224576e+07
512, 262144, 3.2976966656e+08, 6.7718209536e+07
1024, 2, 3188.736, 6001.664
1024, 4, 3287.04, 6491.136
1024, 8, 3649.536, 6859.776
1024, 16, 4987.904, 8078.336
1024, 32, 6479.872, 11596.8
1024, 64, 10265.6, 19678.208
1024, 128, 17372.16, 35971.072
1024, 256, 21330.944, 68710.4
1024, 512, 41896.96, 133918.72
1024, 1024, 117358.592, 264658.944
1024, 2048, 201377.792, 526621.696
1024, 4096, 398509.056, 1.050013696e+06
1024, 8192, 794738.688, 2.095817728e+06
1024, 16384, 1.602607104e+06, 4.187578368e+06
1024, 32768, 6.3679744e+06, 8.373958656e+06
1024, 65536, 2.4874600448e+07, 1.6743283712e+07
1024, 131072, 8.8601270272e+07, 3.377622528e+07
1024, 262144, 3.42679356416e+08, 6.7415559168e+07
